gameId,homeTeam,expectedMinutesTotal_x,homeFinishing,homeShooting,homePlaymaking,homeDefense,homeRebounding,homePhysical,isHome_x,awayTeam,expectedMinutesTotal_y,awayFinishing,awayShooting,awayPlaymaking,awayDefense,awayRebounding,awayPhysical,isHome_y,finishingDiff,shootingDiff,playmakingDiff,defenseDiff,reboundingDiff,physicalDiff,homeScore,awayScore,homePointDiff,homeWin,gameDate
0022500016,NYK,291.68333333333334,58.368378949774296,58.70603279812582,59.44067081881035,47.957489857722415,41.869204045483116,55.02900252948303,True,DAL,227.26,52.797426589222326,55.950855114553086,53.39826263604095,46.713777904896006,45.01282305142421,41.6104680012895,False,5.570952360551971,2.7551776835727324,6.0424081827694,1.2437119528264091,-3.1436190059410976,13.418534528193533,97,114,-17,0,2026-01-19
0022500017,DET,281.3833333333333,62.37780370787183,48.417732038144884,56.23190309779068,50.838122963928214,55.491329147663336,54.113418063362126,True,BOS,244.78666666666666,61.07873114004031,61.75884239337655,54.660639196034644,53.398602865079795,48.059508279318045,51.510493789555866,False,1.2990725678315158,-13.341110355231663,1.5712639017560335,-2.560479901151581,7.431820868345291,2.6029242738062592,104,103,1,1,2026-01-19
0022500018,NYK,244.31666666666666,60.40212838529231,62.17467767241967,60.57638993110035,47.62423766969098,38.21856197557814,53.70283102530868,True,BOS,246.26666666666665,62.99719815917705,63.676157282079046,57.58002842447212,53.448971304818635,47.611958581483485,47.688196109521236,False,-2.5950697738847452,-1.501479609659377,2.996361506628233,-5.824733635127657,-9.393396605905345,6.014634915787447,105,95,10,1,2025-10-24
0022500019,LAL,240.0,64.61039583333334,55.55310416666667,55.93841666666667,50.737652777777775,51.626180555555564,64.35256944444444,True,MIN,240.0,60.92297916666667,57.56633333333333,55.09065972222222,57.77999305555556,52.42402083333333,54.51944444444444,False,3.687416666666671,-2.0132291666666617,0.8477569444444484,-7.042340277777782,-0.797840277777766,9.833125000000003,128,110,18,1,2025-10-24
0022500020,IND,225.31666666666666,57.09005103927805,59.15267586359938,52.422240920186404,55.323130409053924,53.06546527109994,47.13797503535202,True,ATL,239.55777777777777,58.90946837227855,57.97255034739938,57.41812923813322,56.04510255006911,55.75393270934407,58.42654752016948,False,-1.8194173330005015,1.1801255162000004,-4.9958883179468145,-0.7219721410151863,-2.688467438244132,-11.288572484817458,108,128,-20,0,2025-10-31
0022500021,PHI,252.40416666666664,62.0034072337686,49.48517424104858,51.11145484259703,48.55230037803127,53.14282648529971,62.65056902591811,True,BOS,242.32416666666666,63.757820275182354,63.32086083036153,55.549631175869784,54.537423698970734,47.94652961425639,47.95088899390666,False,-1.7544130414137555,-13.83568658931295,-4.438176333272757,-5.985123320939465,5.196296871043316,14.69968003201145,108,109,-1,0,2025-10-31
0022500022,CLE,174.79500000000002,56.47413064828323,62.140336775460774,54.38056103816852,59.051723447467026,60.40276037644097,39.35344816347659,True,TOR,231.26333333333332,54.50390175701582,52.717199729024635,66.65560328053158,42.89052739301518,48.68899811182058,49.36862277313642,False,1.9702288912674106,9.423137046436139,-12.275042242363057,16.16119605445185,11.713762264620392,-10.01517460965983,101,112,-11,0,2025-10-31
0022500023,CHI,240.00416666666666,57.28413048384577,58.1748667557855,61.385186021076024,46.57239978472596,51.55574035173001,44.12149789066162,True,NYK,292.20416666666665,60.775965720315426,58.763841397044494,57.375568357360486,48.42567221358734,44.55614510402259,54.43264054482217,False,-3.4918352364696545,-0.5889746412589929,4.009617663715538,-1.8532724288613807,6.999595247707418,-10.311142654160548,135,125,10,1,2025-10-31
0022500024,MEM,236.36666666666667,56.56703990974474,54.63780425891976,55.62846284022,56.76163446622479,48.67016922859964,47.92399030646706,True,LAL,254.84583333333333,64.424440266174,57.235509376583884,55.59823030263395,47.256462894233444,55.06992593561468,61.81330412177297,False,-7.85740035642926,-2.597705117664127,0.030232537586051933,9.505171571991347,-6.399756707015037,-13.889313815305911,112,117,-5,0,2025-10-31
0022500025,PHX,233.21916666666667,56.56777316043921,57.60532867867492,57.7570429102811,41.37430742899204,52.29353898157313,53.17695347849037,True,UTA,246.25,57.01936040609137,55.57748561759729,48.50661082910322,35.13022842639594,58.96421319796954,56.1268217182426,False,-0.45158724565216346,2.0278430610776326,9.250432081177884,6.244079002596102,-6.670674216396414,-2.9498682397522344,118,96,22,1,2025-10-31
0022500026,POR,235.91333333333336,53.508931245937774,51.109391867069824,54.26737926357137,51.47707350156837,51.151357843275775,60.256663060284446,True,DEN,245.15416666666667,65.93593487091456,61.007723031425805,63.69845675340347,44.44556826486734,51.94225062460696,61.242471574009556,False,-12.427003624976791,-9.89833116435598,-9.431077489832099,7.03150523670103,-0.7908927813311877,-0.9858085137251109,109,107,2,1,2025-10-31
0022500027,LAC,245.34166666666667,62.269764953636084,63.22821575354098,57.90676607452192,57.69274141503345,55.51033422777759,51.52417486375268,True,NOP,263.1458333333333,60.641316338109945,54.00058480458132,54.485898187000245,45.074886126725254,48.62299738738026,44.57137703269073,False,1.628448615526139,9.227630948959657,3.4208678875216734,12.6178552883082,6.887336840397332,6.95279783106195,126,124,2,1,2025-10-31
0022500028,ORL,244.61666666666667,59.0099696804524,49.14118433603598,64.63057760441507,58.365311371533686,54.52431781017919,70.5936643303193,True,BOS,239.42916666666667,62.982249060748266,62.70725046261652,54.73604599674766,55.21240740418472,48.03788911512142,48.91310403122129,False,-3.9722793802958662,-13.566066126580544,9.894531607667403,3.152903967348969,6.486428695057768,21.680560299098012,123,110,13,1,2025-11-07
0022500029,WAS,214.24444444444444,51.49313349237631,54.884797998132974,58.0577650140027,37.51590310911731,47.46889294419666,43.862603396290964,True,CLE,252.54871031746032,63.82269213349146,61.7306732985268,61.097145553014876,54.25216631555047,54.04577678909183,41.13606430562296,False,-12.329558641115149,-6.845875300393828,-3.0393805390121784,-16.736263206433158,-6.576883844895171,2.7265390906680054,115,148,-33,0,2025-11-07
0022500030,ATL,214.5764880952381,59.96957614459268,53.8320634361429,56.09022742750462,59.82202552924712,58.33812299144078,56.88972164711062,True,TOR,250.62771825396825,57.14056649189651,52.25723327863206,65.6642639746535,44.11878025785573,51.94548138139182,50.88378811972111,False,2.829009652696172,1.5748301575108457,-9.574036547148872,15.703245271391388,6.392641610048955,6.005933527389509,97,109,-12,0,2025-11-07
0022500031,BKN,210.0718253968254,55.867952193221896,52.82680805506809,46.194299663191536,41.8854585355349,63.96411917881451,44.87324411277826,True,DET,221.355,64.23740597682456,48.07404696829377,56.511986025464374,51.166981394893575,56.68400589550723,56.074649438402666,False,-8.369453783602665,4.752761086774321,-10.317686362272838,-9.281522859358674,7.28011328330728,-11.201405325624407,107,125,-18,0,2025-11-07
0022500032,SAS,252.5404761904762,58.74900110307635,57.10395976128296,57.325268933787136,44.038902769004494,51.35898630111156,48.8842212985714,True,HOU,250.7670634920635,61.76606950420377,43.28056898437018,53.264385148425546,66.20416721392934,70.30271690195005,58.19369790784783,False,-3.0170684011274176,13.823390776912781,4.06088378536159,-22.165264444924844,-18.943730600838492,-9.30947660927643,121,110,11,1,2025-11-07
0022500033,MIA,208.08125,54.36903353057199,59.366176073048386,53.63591245406942,53.86113196968331,42.976089067772,48.83108961843831,True,CHA,196.40833333333333,50.060593364164795,47.966204548347406,55.20654037082609,44.80313865671008,53.41861025075311,57.3160179832272,False,4.308440166407195,11.39997152470098,-1.5706279167566706,9.057993312973231,-10.44252118298111,-8.484928364788885,126,108,18,1,2025-11-07
0022500034,MEM,242.92824074074076,56.956467292391245,55.438886083186425,56.34654704845395,56.332766306160366,48.853094668635954,49.40576811412494,True,DAL,232.6874007936508,55.95998463433425,55.44182641658093,54.01286917141798,48.07453942440148,47.38060711433735,46.429750665144205,False,0.9964826580569976,-0.002940333394505501,2.333677877035967,8.258226881758887,1.4724875542986027,2.976017448980734,118,104,14,1,2025-11-07
0022500035,MIL,227.9648214285714,58.23174784956639,62.22971041114583,52.17073449354785,49.79532229936271,50.740492802643686,56.79372985435203,True,CHI,240.00238095238095,56.86880487296753,57.75751034215931,60.776973442723786,47.145680102379934,52.76863622384699,43.986215414529624,False,1.362942976598859,4.472200068986524,-8.606238949175939,2.649642196982775,-2.0281434212033034,12.807514439822405,126,110,16,1,2025-11-07
0022500036,MIN,241.94255952380954,58.615328559636964,58.845580722500294,56.72954963975855,58.35193590568402,50.94606637496356,50.505894913848785,True,UTA,223.87708333333333,52.80798615311602,57.07204567238347,53.07728943523697,37.32896585738082,54.79658759922204,54.219374796756455,False,5.807342406520945,1.773535050116827,3.652260204521582,21.0229700483032,-3.850521224258486,-3.71347988290767,137,97,40,1,2025-11-07
0022500037,DEN,242.9452380952381,66.63258327861462,61.38531513078589,64.46184619304762,43.900688965767316,52.49228417142801,61.1829924439174,True,GSW,212.3925925925926,57.96476334443553,55.62299408415583,64.17805295922993,61.29795136103652,59.218594256792095,53.257298645056586,False,8.667819934179086,5.762321046630063,0.28379323381768984,-17.397262395269202,-6.726310085364084,7.925693798860813,129,104,25,1,2025-11-07
0022500038,SAC,238.2902777777778,59.170327098718296,56.34288915829782,66.95872360391446,41.49980998898402,38.242583450390214,46.285122887492555,True,OKC,264.8036838624339,62.077864731427134,65.8056007024471,60.11763852611487,71.94738282830419,50.417261996801706,56.695028742369736,False,-2.907537632708838,-9.462711544149272,6.8410850777995975,-30.447572839320166,-12.174678546411492,-10.40990585487718,101,132,-31,0,2025-11-07
0022500039,NYK,220.38796296296297,59.568657628172545,59.591943164201176,54.47979623475436,49.35576008637966,47.03593822341914,59.76654011026782,True,MIA,223.90666666666667,54.422209402727326,58.76003170964092,53.587180670517476,53.85548145060442,42.680126391949024,49.7409880605014,False,5.146448225445219,0.831911454560256,0.892615564236884,-4.4997213642247615,4.355811831470113,10.025552049766418,140,132,8,1,2025-11-14
0022500040,ORL,213.28907407407408,58.925593156913635,50.799990362583905,62.15236746165219,60.97049309709219,53.21672994657745,68.21374626778609,True,BKN,226.22296296296295,55.42379873101267,52.56497230280844,45.984159146499195,42.18091003713151,62.874365526799195,43.47815821165552,False,3.501794425900968,-1.764981940224537,16.168208315152995,18.789583059960677,-9.657635580221744,24.735588056130574,105,98,7,1,2025-11-14
0022500041,DET,163.59671296296295,61.44887382562529,54.02846371030388,48.65570626051132,51.35595373560039,49.4257543886856,51.39217716133271,True,PHI,254.93625,61.0215730403189,45.68658406431673,47.579304630079086,46.75024736576301,54.751357120325835,62.68338752811244,False,0.42730078530639304,8.341879645987149,1.0764016304322368,4.605706369837378,-5.325602731640238,-11.29121036677973,114,105,9,1,2025-11-14
0022500042,HOU,247.38925925925926,61.514042422273484,43.446948803130766,53.45790522059253,66.26956932469598,69.9200965340272,58.12132589067162,True,POR,241.9561111111111,55.27948617862284,51.96926141334172,52.283904105657356,52.77144224962746,55.96766286815102,61.54683911885544,False,6.234556243650644,-8.522312610210953,1.174001114935173,13.498127075068517,13.952433665876178,-3.425513228183817,140,116,24,1,2025-11-14
0022500043,MIL,238.0625925925926,58.45923675535067,61.75069255051193,52.076967075263425,49.52538042438263,51.35441620551084,57.207504149695026,True,CHA,205.94777777777776,55.572443661553905,52.353554299094164,63.07583961414167,40.62207733352037,51.988855589065196,53.177695116435494,False,2.8867930937967685,9.397138251417765,-10.998872538878246,8.90330309086226,-0.6344393835543585,4.029809033259532,147,134,13,1,2025-11-14
0022500044,MIN,245.15261904761905,58.692139201916014,59.17419654034755,56.323536164546674,58.5487224187848,51.01000300104599,51.68257468999518,True,SAC,273.92777777777775,61.81401302046363,55.530777577220285,66.93990305636117,41.80536293021275,47.33387673149858,46.151951620894174,False,-3.12187381854762,3.6434189631272673,-10.6163668918145,16.743359488572047,3.67612626954741,5.530623069101004,124,110,14,1,2025-11-14
0022500045,NOP,226.33214285714286,56.716291726059296,55.856304104271544,51.025021486542634,47.04194779760746,52.113349954502176,42.15109764624489,True,LAL,257.22712962962964,65.31517901206348,56.441154686393666,55.01745755030591,49.657893495912425,54.01836840405852,62.15656018801657,False,-8.598887286004185,-0.5848505821221224,-3.9924360637632788,-2.6159456983049623,-1.9050184495563443,-20.005462541771678,104,118,-14,0,2025-11-14
0022500046,DAL,229.29793650793653,58.2769029272929,54.286314713580516,55.35450765172088,48.597734769416924,46.64657024166936,44.84324602652866,True,LAC,226.45833333333334,58.7746502299908,57.55979981600736,53.01552456301748,58.012345170193186,56.28522539098436,56.02984129504995,False,-0.4977473026978956,-3.2734851024268465,2.338983088703401,-9.414610400776262,-9.638655149315,-11.186595268521287,127,133,-6,0,2025-11-14
0022500047,SAS,283.3952777777778,61.63724793501028,54.39970153584069,59.71562442720855,46.85017216824165,51.21497447126755,49.53467660467349,True,GSW,263.60083333333336,58.048640779461365,61.18234072350555,65.4323396170346,58.77914523537798,57.648063201621135,46.75895512610432,False,3.588607155548914,-6.782639187664856,-5.716715189826047,-11.928973067136333,-6.433088730353582,2.7757214785691744,108,109,-1,0,2025-11-14
0022500048,CLE,247.67055555555555,58.454108840821256,62.23165069189133,60.179151067614455,57.86631434679133,53.085318086077606,40.479514917929826,True,IND,255.09708333333333,60.6350386209172,55.274541391921055,51.889036363606664,48.95074930622819,55.140472499848926,47.98852076851871,False,-2.180929780095944,6.957109299970277,8.290114704007792,8.915565040563138,-2.0551544137713194,-7.509005850588885,120,109,11,1,2025-11-21
0022500049,BOS,237.98,62.63751995966048,61.00222147519399,53.17420091324202,56.79456116760513,49.144351766254864,50.55141804305799,True,BKN,235.61666666666667,55.23001414727311,52.504348871754964,45.9124326236118,42.47308127608403,63.01019098818703,42.858743455334945,False,7.40750581238737,8.497872603439028,7.2617682896302185,14.3214798915211,-13.865839221932163,7.692674587723047,105,113,-8,0,2025-11-21
0022500050,TOR,236.16666666666666,57.901487649964714,52.132962597036,67.81264008468597,43.969426252646436,52.46895836273818,49.2106570218772,True,WAS,225.8438888888889,48.61378557951781,56.124450517687976,58.44326070860157,41.25809765349221,42.774827744828656,43.874912951201345,False,9.287702070446905,-3.991487920651977,9.369379376084396,2.7113285991542284,9.694130617909522,5.335744070675858,140,110,30,1,2025-11-21
0022500051,CHI,251.27166666666665,56.58959957018633,57.45186285759769,60.473614878982254,47.65595537366596,51.031980658384356,42.27081910017711,True,MIA,210.61222222222224,56.0953872572553,56.66407167464165,55.00795959926352,56.443529973463605,46.08294443184156,54.59126219985722,False,0.4942123129310332,0.7877911829560418,5.465655279718732,-8.787574599797644,4.949036226542795,-12.320443099680112,107,143,-36,0,2025-11-21
0022500052,DAL,246.0888888888889,58.50242437240382,52.01169044608994,51.172201327433626,49.195405905725124,51.82421550478598,46.76737556473641,True,NOP,252.44738095238097,58.109842126459164,54.43647530508479,54.438459971384894,47.759532349504234,50.55551651970849,43.530672004134146,False,0.3925822459446593,-2.4247848589948475,-3.266258643951268,1.4358735562208906,1.2686989850774921,3.2367035606022654,118,115,3,1,2025-11-21
0022500053,PHX,230.59925925925927,50.738184649335544,51.322218840444705,55.13787033140706,42.91859848253664,53.77941410302946,56.82547739820378,True,MIN,245.38,58.905529518841526,59.46291534219035,55.79821093813677,58.67564050316516,51.132538647539874,52.675181916948425,False,-8.167344869505982,-8.140696501745644,-0.6603406067297115,-15.757042020628525,2.6468754554895852,4.150295481255355,114,113,1,1,2025-11-21
0022500054,HOU,226.88333333333335,62.066626753838236,44.14170278410342,55.867812385220006,63.837370895467565,67.39161096011166,58.282008374348045,True,DEN,225.07333333333332,64.12973919611386,58.990989603388535,63.76934628713605,44.659185154468176,52.178155267912686,55.40881934776814,False,-2.0631124422756244,-14.849286819285112,-7.901533901916046,19.17818574099939,15.213455692198977,2.873189026579908,109,112,-3,0,2025-11-21
0022500055,UTA,252.53875,51.943535068050615,53.14584659449952,56.215509006043625,37.4746309559754,53.42452626907092,55.33836739363887,True,OKC,242.46833333333333,62.72313085557564,65.51361827317658,59.86735449990033,72.15912662134573,51.15321519648614,54.437587768439535,False,-10.779595787525025,-12.367771678677059,-3.6518454938567046,-34.684495665370335,2.27131107258478,0.9007796251993341,112,144,-32,0,2025-11-21
0022500056,GSW,259.4666666666667,56.11636305241521,62.955068088386426,65.70392535971223,59.426214671120235,57.06150757965056,47.71897073130968,True,POR,256.7492857142857,55.857099059950094,50.0023038038776,50.72107308686351,52.809129528806594,57.42796418963469,61.89986815210895,False,0.2592639924651152,12.952764284508824,14.982852272848717,6.617085142313641,-0.36645660998413376,-14.180897420799269,123,127,-4,0,2025-11-21
0022500057,WAS,210.32458333333332,50.64335144687081,54.602528235128645,58.60026387785546,38.68900132533247,46.60965115426751,43.804262888204164,True,ATL,254.29,57.27138044489887,58.3131523064218,59.54992331589917,57.38481851429471,52.30511096254932,58.986303488684115,False,-6.628028998028057,-3.7106240712931537,-0.9496594380437102,-18.695817188962238,-5.695459808281811,-15.18204060047995,132,113,19,1,2025-11-25
0022500058,PHI,186.5205357142857,61.729970145633786,49.212898107415086,51.828729410300475,44.27700910629974,51.82238104128073,61.55943938744118,True,ORL,231.1829365079365,56.87697446363682,52.18995095960906,63.151872889778424,58.47963047198587,50.12691385403918,66.6356573313787,False,4.8529956819969655,-2.977052852193971,-11.323143479477949,-14.202621365686134,1.6954671872415474,-5.076217943937515,103,144,-41,0,2025-11-25
0022500059,LAL,284.13119047619045,64.52040162533908,58.32797693218509,59.834218934747625,48.51208110606184,48.82396227094962,64.24655725301646,True,LAC,239.77034391534391,59.184359449336384,59.71988091779623,58.52681288168275,59.43426535025414,61.32641970342211,57.30177458443798,False,5.336042176002692,-1.391903985611144,1.3074060530648737,-10.922184244192294,-12.50245743247249,6.944782668578483,135,118,17,1,2025-11-25
0022500060,BOS,218.39166666666665,60.40408669439463,64.89452665318426,56.96661807913917,55.010061433968026,44.249208989964515,49.009954073951235,True,DET,304.02166666666665,62.475026450965665,47.313370757566624,55.62740868249522,50.874433839693445,55.63152187618208,55.08983631802943,False,-2.070939756571036,17.581155895617634,1.3392093966439447,4.135627594274581,-11.382312886217562,-6.079882244078192,117,114,3,1,2025-11-26
0022500061,CHA,272.65222222222224,54.364601425503395,51.836355430401774,59.40134196188062,42.43812162013472,51.92338326806228,52.561287218659764,True,NYK,213.94703703703703,60.60106300105426,58.17750750012551,64.79295542164294,42.36239039776199,47.45421945895228,51.84981800558083,False,-6.236461575550862,-6.341152069723734,-5.3916134597623255,0.07573122237273111,4.46916380911,0.7114692130789351,101,129,-28,0,2025-11-26
0022500062,MIA,296.76166666666666,57.382455618144746,58.89713237895731,56.43593231380963,53.743004768136046,47.451810375329245,50.743552907215104,True,MIL,225.90285714285713,52.65823794888659,64.88041562323461,46.57708928827394,49.12229203028693,46.566941437111616,52.90574585447625,False,4.7242176692581594,-5.9832832442773025,9.858843025535691,4.620712737849118,0.8848689382176289,-2.162192947261147,106,103,3,1,2025-11-26
0022500063,TOR,232.03666666666666,55.500479090948275,52.60695723377053,65.997899038945,47.61402795535188,51.79263191162317,50.239838780008554,True,IND,250.40523809523808,61.160146505378904,55.11984868337229,52.11054224485643,48.42238523840404,55.231895536948684,47.94758779200134,False,-5.659667414430629,-2.51289144960176,13.88735679408856,-0.8083572830521604,-3.439263625325516,2.2922509880072113,97,95,2,1,2025-11-26
0022500064,OKC,243.44166666666666,61.656615890185876,65.48888303152707,60.85932427343991,71.86178756033273,51.216001780029444,54.735975285776604,True,MIN,258.31851851851854,59.13414783643506,58.95272983396896,55.83310835029965,58.4256262724744,50.97196290826714,53.36273163288111,False,2.5224680537508135,6.536153197558107,5.026215923140256,13.436161287858326,0.24403887176230654,1.3732436528954963,113,105,8,1,2025-11-26
0022500065,NOP,229.06611111111113,57.11709428864544,51.20946718438878,53.26343437969145,44.27996066152664,52.574613102961536,46.131221857363506,True,MEM,234.98083333333332,57.910789887118455,57.86488756175149,51.6194547782266,56.132277455253444,54.90361270600085,59.34404182668708,False,-0.7936955984730147,-6.655420377362709,1.6439796014648493,-11.852316793726807,-2.328999603039314,-13.212819969323576,128,133,-5,0,2025-11-26
0022500066,GSW,236.175,56.55934370699693,61.24581913129388,65.87648071698246,59.3237451042659,55.563838255530854,50.172267206953904,True,HOU,221.64833333333334,57.4322974080563,39.52126341276346,52.213486829737796,69.91146485799577,70.35491506816352,49.847406176450676,False,-0.8729537010593731,21.724555718530418,13.66299388724466,-10.587719753729864,-14.791076812632667,0.3248610305032287,100,104,-4,0,2025-11-26
0022500067,POR,243.20666666666668,56.153939036758864,48.13596803815685,49.46401140319619,53.64664345823853,58.406656204599656,61.81190817002577,True,SAS,234.23166666666665,60.83783844895565,57.1455926429279,56.9753450011108,43.64535206123093,48.394381314478935,47.72075315928115,False,-4.683899412196787,-9.009624604771055,-7.511333597914614,10.001291397007599,10.012274890120722,14.091155010744615,102,115,-13,0,2025-11-26
0022500068,SAC,232.59666666666666,59.03364479284599,54.63373722753264,56.62662835523582,45.39401539145015,48.88261797962137,55.85549911228866,True,PHX,215.20833333333334,50.77329719264279,53.11472913843175,58.69190009680541,42.46884801548887,52.73174753146176,59.68924188225469,False,8.260347600203204,1.5190080891008932,-2.065271741569589,2.92516737596128,-3.8491295518403845,-3.8337427699660296,100,112,-12,0,2025-11-26
0022500069,ATL,232.235,54.68482499766759,56.49758577877293,59.97082122275568,56.743333979230805,50.530003373020136,57.926062136230634,True,CLE,262.62833333333333,61.14047925775971,58.09766844146037,58.16724966206998,58.05940714698212,57.79801684255951,41.38041878866833,False,-6.455654260092118,-1.6000826626874414,1.803571560685704,-1.3160731677513127,-7.268013469539376,16.545643347562304,130,123,7,1,2025-11-28
