gameId,gameDate,homeTeam,homeExpectedMinutesTotal,homeFinishing,homeShooting,homePlaymaking,homeDefense,homeRebounding,homePhysical,isHome_x,awayTeam,awayExpectedMinutesTotal,awayFinishing,awayShooting,awayPlaymaking,awayDefense,awayRebounding,awayPhysical,isHome_y,finishingDiff,shootingDiff,playmakingDiff,defenseDiff,reboundingDiff,physicalDiff,homeScore,awayScore,homePointDiff,homeWin,season
0022400440,2024-12-29,OKC,248.48555555555555,48.56255918164219,52.864369702796985,64.53524842324799,73.08592821077337,53.03892319063668,54.6828565934975,True,MEM,187.01833333333337,61.25420563158666,60.03907025264418,52.29015091977046,58.5795229580821,52.777432751633135,53.65045762001943,False,-12.691646449944464,-7.174700549847195,12.245097503477531,14.506405252691273,0.26149043900354485,1.0323989734780668,130,106,24,1,2024-25
0022400441,2024-12-29,MIN,231.81648148148147,50.10026617715182,55.00670610000349,51.54934724809845,55.790965107504206,50.88535190054771,53.93902392457635,True,SAS,270.635,57.74961257531281,51.745680487527515,54.15987055209836,45.12804901603468,51.57727673020411,42.795320265301974,False,-7.649346398160986,3.2610256124759758,-2.610523303999912,10.662916091469526,-0.6919248296564007,11.143703659274372,112,110,2,1,2024-25
0022400442,2024-12-30,CHA,204.35333333333332,43.33875292518861,46.02303497878276,46.11325061006733,43.991325169658175,56.48517664440189,49.25431360715102,True,CHI,219.585,51.56337487455314,59.71633770334835,55.83508456303667,47.893789251387645,54.22766281236187,50.27971628298837,False,-8.224621949364533,-13.69330272456559,-9.721833952969341,-3.9024640817294696,2.2575138320400185,-1.0254026758373485,108,115,-7,0,2024-25
0022400443,2024-12-30,WAS,263.34333333333336,47.42772803067313,42.08184761213863,50.05573946544855,38.02840842833601,54.61388097704881,51.76845752692935,True,NYK,250.82833333333332,62.29779365829364,60.808815819281214,59.3579771983253,51.75256409295782,47.839680553468305,55.370687123331365,False,-14.870065627620512,-18.726968207142583,-9.302237732876748,-13.724155664621811,6.774200423580503,-3.6022295964020117,106,126,-20,0,2024-25
0022400444,2024-12-30,NOP,258.59,47.82159266930879,42.65892448844601,53.382051865830206,43.891986246197675,45.97394534435108,40.727646725189175,True,LAC,257.8466666666667,52.25076566442516,52.8202065261205,48.47700198483102,63.012532463353054,50.83975408855336,53.200625048478415,False,-4.429172995116367,-10.16128203767449,4.9050498809991865,-19.12054621715538,-4.865808744202283,-12.47297832328924,113,116,-3,0,2024-25
0022400445,2024-12-30,UTA,257.20166666666665,54.178450699073935,60.37204314148912,48.90221941635189,27.457006237482055,48.47607525595654,54.95411641967069,True,DEN,238.16166666666663,64.15049721058453,56.428329672309886,60.501756772967205,50.5600753347263,51.33889995755015,71.41995423276906,False,-9.972046511510598,3.9437134691792366,-11.599537356615315,-23.103069097244244,-2.8628247015936097,-16.465837813098368,121,132,-11,0,2024-25
0022400446,2024-12-30,GSW,239.36555555555557,50.8008337761356,53.6373994839634,63.626204068195285,59.16544713897445,49.08011474728851,40.82635369425658,True,CLE,261.8077777777778,64.97076839886493,62.591431770014346,62.62195448968882,55.26649675031824,49.90243623644619,38.60441311903984,False,-14.169934622729336,-8.954032286050946,1.0042495785064673,3.8989503886562105,-0.8223214891576802,2.221940575216742,95,113,-18,0,2024-25
0022400447,2024-12-30,POR,210.59777777777776,51.62594823915582,44.74808904128806,47.72711138250067,40.52930973477951,51.199504806536304,59.3309697791472,True,PHI,221.68333333333337,51.52507291670724,46.47176493026195,56.08025956493928,58.58129847859784,50.080711816580745,54.47709420344335,False,0.10087532244858011,-1.7236758889738866,-8.353148182438616,-18.051988743818328,1.1187929899555584,4.853875575703853,103,125,-22,0,2024-25
0022400448,2024-12-30,SAC,267.44666666666666,57.46649854725468,52.21684132993037,54.803923107423714,50.13840135953401,50.28278389434309,46.88356930976892,True,DAL,169.62,51.525676984229946,50.473539202868075,46.38887997779153,56.89697810123756,52.76005485979924,60.19031364225916,False,5.940821563024734,1.743302127062293,8.415043129632181,-6.75857674170355,-2.4772709654561496,-13.30674433249024,110,100,10,1,2024-25
0022400449,2024-12-31,BOS,235.26666666666668,60.878963883123966,59.92109706004983,61.74334626614176,48.46207074419099,49.838541371493335,51.18326721450836,True,TOR,239.0096296296296,48.83130308748853,37.430357769763035,51.95207838468263,40.53471111403384,55.87713414421549,56.24244242444904,False,12.047660795635437,22.490739290286797,9.791267881459127,7.927359630157149,-6.038592772722154,-5.059175209940676,125,71,54,1,2024-25
0022400450,2024-12-31,IND,241.99,56.488179660307914,54.7656272470101,53.553998706209285,38.95841770321088,48.31632376337865,47.02786547653484,True,MIL,266.42148148148146,46.174993128442615,59.67077375057599,51.63592070086907,43.912822905400525,45.57872292388974,62.83229420661775,False,10.313186531865298,-4.905146503565888,1.918078005340213,-4.954405202189648,2.7376008394889055,-15.804428730082911,112,120,-8,0,2024-25
0022400451,2024-12-31,SAS,266.93666666666667,55.121289018344235,49.49613095033511,53.445300198889534,46.71320424788651,49.43744907499906,42.58303217991783,True,LAC,257.65666666666664,49.89261439875697,50.459199527548506,46.23197813472541,57.15678062376289,47.09872957553333,53.059579931950786,False,5.228674619587267,-0.9630685772133987,7.2133220641641245,-10.443576375876383,2.338719499465725,-10.476547752032957,122,86,36,1,2024-25
0022400452,2024-12-31,OKC,246.115,47.22968042340706,50.90860786262449,63.86315869169667,73.07123829307439,50.8364858653475,54.66675673296359,True,MIN,235.335,47.99993225071477,51.96695874191107,51.08042090190211,56.56324251421732,48.808879938881454,54.06724598267718,False,-0.7702518273077104,-1.0583508792865786,12.78273778979456,16.507995778857065,2.0276059264660447,0.599510750286413,113,105,8,1,2024-25
0022400453,2024-12-31,PHX,235.21666666666667,56.74158572571626,50.15519977508856,55.29114194589864,38.15054537483171,42.09269844292496,62.76141288174025,True,MEM,211.23666666666668,57.637567118512145,56.76567494724861,53.21644732065877,58.622813471461704,54.72492149405879,53.10000078900444,False,-0.895981392795882,-6.610475172160051,2.0746946252398644,-20.472268096629996,-12.632223051133828,9.661412092735809,112,117,-5,0,2024-25
0022400454,2024-12-31,LAL,285.93666666666667,54.20608573314583,53.72640737961735,49.31837368667876,38.53722378790175,44.846579698592926,58.51967043984099,True,CLE,259.165,60.23102442640838,59.18685435981661,58.545179913776536,52.09232294098354,47.16711421777632,38.47613425166721,False,-6.0249386932625555,-5.460446980199258,-9.226806227097775,-13.555099153081791,-2.320534519183397,20.043536188173782,110,122,-12,0,2024-25
0022400455,2025-01-01,DET,240.085,55.545086680199,50.428913491976765,54.08352477052972,44.157585199377685,55.34256530673164,49.97487001131544,True,ORL,203.47,48.98230437864513,44.286157149018706,50.4204009021519,69.08799003948165,51.335716522046205,61.83439000016382,False,6.562782301553867,6.142756342958059,3.6631238683778236,-24.930404840103968,4.006848784685438,-11.859519988848383,105,96,9,1,2024-25
0022400456,2025-01-01,WAS,290.7258333333333,46.918822654166235,45.41111495985433,52.084133836919975,38.43677852590531,49.63392629367303,51.396127508448686,True,CHI,256.7523544973545,52.89776475342247,60.482427539439875,56.80022218557972,46.24084670584543,52.308977491721514,53.379154753427514,False,-5.978942099256237,-15.071312579585545,-4.716088348659746,-7.804068179940117,-2.675051198048486,-1.9830272449788282,125,107,18,1,2024-25
0022400457,2025-01-01,MIA,225.65833333333333,51.84187536468234,56.34309271105206,61.191551038886615,52.366341007723626,53.007907419033195,48.87686399054618,True,NOP,248.81166666666667,49.12727856599625,43.230628686928405,52.50028435427616,43.15596059193961,49.40831080650271,41.53082116996122,False,2.714596798686088,13.112464024123653,8.691266684610454,9.210380415784016,3.5995966125304832,7.346042820584955,119,108,11,1,2024-25
0022400458,2025-01-01,NYK,251.57166666666663,62.17632643120314,62.86745982524699,60.08388279790399,51.448821372600555,49.36777244341193,55.517552321074845,True,UTA,239.51666666666668,56.09508760655431,62.829967354417306,50.07623253068072,27.03827699559555,49.840463014507094,56.26444019205344,False,6.081238824648828,0.0374924708296831,10.00765026722327,24.410544377005007,-0.4726905710951641,-0.7468878709785969,119,103,16,1,2024-25
0022400459,2025-01-01,TOR,255.66875,49.41603687185595,44.71657877707805,55.04112188230636,42.26354397071104,52.82856600805139,57.13227679044337,True,BKN,247.92125,49.0362595304744,52.94304699439933,51.855432467928495,39.43903542523988,53.17630342050322,44.46202591212599,False,0.37977734138154773,-8.226468217321283,3.185689414377869,2.8245085454711614,-0.34773741245182777,12.670250878317383,130,113,17,1,2024-25
0022400460,2025-01-01,HOU,257.92333333333335,51.19017284166373,45.54211693074267,49.03760964748079,65.63331935655106,55.974454708045606,48.739741137547334,True,DAL,260.235,54.04884598807457,55.7170975963231,50.90484173611363,57.47764484949145,51.01197676980944,58.516535054854266,False,-2.858673146410837,-10.174980665580428,-1.8672320886328393,8.155674507059608,4.962477938236162,-9.776793917306932,110,99,11,1,2024-25
0022400461,2025-01-01,DEN,234.23666666666668,64.32478922274862,56.294916024044234,61.33665834344724,48.85023002218396,52.496656133371495,71.59092015198303,True,ATL,250.41944444444445,56.34358997298775,48.078346983021206,52.657296152269865,56.723486972679986,50.27338103930155,54.323968231078965,False,7.98119924976087,8.216569041023028,8.679362191177376,-7.873256950496028,2.2232750940699475,17.266951920904063,139,120,19,1,2024-25
0022400462,2025-01-01,SAC,233.53444444444443,59.42301980055556,54.30069690517284,59.70433678113012,51.02340110472685,48.46155708695169,44.70709602675789,True,PHI,214.79666666666668,49.42147416461755,45.36909943295395,51.84288644096725,57.24560063407656,48.982660460395216,52.157386830956405,False,10.001545635938008,8.93159747221889,7.861450340162868,-6.222199529349709,-0.5211033734435233,-7.4502908041985165,113,107,6,1,2024-25
0022400463,2025-01-02,MIA,227.89277777777775,53.455077973700206,56.34942696650521,59.479185565039785,47.41383650174212,51.843203672051665,49.6777054023944,True,IND,244.84166666666667,60.848051666892054,58.3756589323444,54.90498448064987,40.11742834953413,50.07548963748548,46.40997515401109,False,-7.392973693191848,-2.0262319658391874,4.574201084389912,7.296408152207988,1.7677140345661826,3.267730248383309,115,128,-13,0,2024-25
0022400464,2025-01-02,MIN,235.995,52.65322614411152,55.26948488589172,50.85234715375184,57.616835836183704,50.87887092956056,54.08188803435101,True,BOS,235.26833333333337,64.49154580546353,63.0792473495419,62.98949342931923,52.85387013649423,52.147264241061386,51.65494081226401,False,-11.83831966135201,-7.809762463650181,-12.137146275567389,4.762965699689474,-1.268393311500823,2.4269472220870014,115,118,-3,0,2024-25
0022400465,2025-01-02,MIL,239.61333333333337,50.2213283295252,58.77658484502509,53.99556222624465,46.11530901698046,50.71218140409476,64.76458252184074,True,BKN,242.99092592592592,52.49766567205466,52.91760934322913,45.780244129774786,32.6119848793535,50.472118216280286,41.85574327954633,False,-2.276337342529459,5.85897550179596,8.215318096469865,13.503324137626961,0.24006318781447078,22.908839242294405,110,113,-3,0,2024-25
0022400466,2025-01-02,OKC,244.255,52.360023863680375,53.50065468530764,65.7602957390577,74.42657108846133,51.486794458739766,54.79691374451564,True,LAC,223.40666666666667,52.24094547781739,50.95984232254206,43.68116815270362,55.908412705732985,47.68546585013566,48.04253752499179,False,0.11907838586298425,2.5408123627655783,22.079127586354076,18.518158382728345,3.801328608604109,6.754376219523849,116,98,18,1,2024-25
0022400467,2025-01-02,GSW,237.68,48.77172392776591,52.48290557566972,60.911431152945475,53.41910200480547,47.857180650326896,41.091043279479415,True,PHI,197.94333333333333,50.12585006967706,48.32135357580661,57.7500682321717,54.0324136231214,46.01169007221666,51.03576612835324,False,-1.354126141911145,4.161551999863107,3.161362920773776,-0.6133116183159331,1.8454905781102369,-9.944722848873823,139,105,34,1,2024-25
0022400468,2025-01-02,LAL,254.42,56.77266092669727,56.752902499775615,49.013740112906845,36.465920618699485,41.77138047799748,59.061228152922986,True,POR,244.00666666666663,50.73340705844189,43.46654432489134,45.06389519636682,34.62383953919363,45.5647701592143,55.981975219256306,False,6.039253868255379,13.286358174884278,3.949844916540023,1.8420810795058529,-3.7933896812168157,3.0792529336666803,114,106,8,1,2024-25
0022400469,2025-01-03,DET,221.72708333333333,54.01906209052112,48.5598749460597,50.942543529411004,40.94471240485954,55.27947857765388,50.931159176540234,True,CHA,235.05166666666665,40.46401633637465,47.94923012200927,49.21185467170858,41.41112400420638,51.265578035543506,45.3451886464678,False,13.55504575414647,0.6106448240504321,1.7306888577024253,-0.4664115993468414,4.0139005421103775,5.585970530072437,98,94,4,1,2024-25
0022400470,2025-01-03,TOR,242.2724074074074,48.212781731565606,42.24373611504,53.37122992200067,36.57724968423593,48.26887052185175,53.67129432663416,True,ORL,208.04166666666663,47.52969837350684,44.85832620439415,49.53497063595042,65.92982452489763,49.60882759673067,61.446952132986176,False,0.6830833580587665,-2.6145900893541523,3.8362592860502502,-29.352574840661696,-1.3399570748789174,-7.775657806352015,97,106,-9,0,2024-25
0022400471,2025-01-03,HOU,256.56666666666666,49.678824138243115,45.043737630704456,47.22757062522678,61.84594759750665,54.225098945054775,48.68920163700143,True,BOS,225.29166666666663,62.66449247966863,65.34174181507845,62.0910596840492,52.36245223243559,53.898803138788345,52.09177806547069,False,-12.985668341425516,-20.298004184373994,-14.863489058822417,9.483495365071064,0.3262958062664296,-3.40257642846926,86,109,-23,0,2024-25
0022400472,2025-01-03,NOP,251.78333333333336,46.99068104762599,43.29191716780535,53.29234529404849,37.98158503970379,45.52389119232304,39.994268881975245,True,WAS,250.61166666666668,46.33140718644577,48.00721689646614,49.995776502734344,33.49092683105465,47.90614014881972,48.39434583385982,False,0.6592738611802176,-4.7152997286607885,3.2965687913141437,4.490658208649137,-2.3822489564966816,-8.400076951884579,132,120,12,1,2024-25
0022400473,2025-01-03,OKC,244.67944444444444,49.908828717831206,52.47222986135785,65.49013340614573,73.7339918384051,52.91998390999805,54.91046539349671,True,NYK,247.66833333333335,60.967804775119546,62.161896153785825,58.123480159879286,48.089509777351715,47.29484422841129,55.6627815425199,False,-11.05897605728834,-9.689666292427972,7.366653246266445,25.644482061053388,5.625139681586759,-0.7523161490231942,117,107,10,1,2024-25
0022400474,2025-01-03,DAL,221.35666666666663,52.6144127990607,51.34102474089438,45.3866726365611,54.80414298106711,52.899732118940946,63.46531163883326,True,CLE,236.79,63.71312911094033,62.903230679169766,60.98064661123729,53.71550856949311,51.874717656739705,36.89694243844757,False,-11.098716311879627,-11.562205938275383,-15.593973974676189,1.0886344115739988,1.0250144622012414,26.568369200385696,122,134,-12,0,2024-25
0022400475,2025-01-03,DEN,233.12166666666667,63.70620509275435,55.583514938166466,59.805843098085845,44.714389333329365,51.0287851413015,71.68541033651955,True,SAS,228.65333333333336,55.10346251214857,55.13838524838419,56.14172372403394,48.55818300210102,47.74184247488084,40.1274702606566,False,8.602742580605785,0.4451296897822772,3.664119374051907,-3.843793668771653,3.286942666420657,31.557940075862952,110,113,-3,0,2024-25
0022400476,2025-01-03,SAC,248.58333333333331,57.27707476944924,53.360171181794406,56.28288640236713,47.19754931625532,46.826138304649874,43.53630573248408,True,MEM,218.37166666666667,59.665244316920635,59.34445303954141,48.27436820003094,61.45875680331462,57.816366499612954,59.71288018134221,False,-2.388169547471392,-5.984281857747007,8.008518202336191,-14.261207487059302,-10.99022819496308,-16.176574448858126,138,133,5,1,2024-25
0022400477,2025-01-03,LAL,276.56333333333333,56.297219003879086,57.089703869180134,50.7871652572199,38.763577999376906,48.39480116158755,58.89706637418794,True,ATL,248.825,54.36390551055171,47.49532656675805,51.74843401720561,50.40924132745693,48.99177751594108,54.39360259888141,False,1.9333134933273755,9.594377302422082,-0.9612687599857139,-11.645663328080026,-0.5969763543535294,4.503463775306535,119,102,17,1,2024-25
0022400478,2025-01-04,BKN,238.75833333333333,43.207124767165695,41.72865298162097,47.809857346261495,41.06302993576682,57.73858949377707,46.785279396879695,True,PHI,212.21166666666667,49.18095092459198,45.01948706668902,53.51892016590711,53.95147993910873,49.55826421543444,53.52140472955461,False,-5.973826157426288,-3.290834085068049,-5.709062819645617,-12.888450003341909,8.180325278342629,-6.736125332674916,94,123,-29,0,2024-25
0022400479,2025-01-04,DET,224.56666666666663,53.94070997623142,46.73212393843782,50.567472751798995,45.480948621355054,55.635345915249296,50.96415244173965,True,MIN,228.16833333333332,49.54691654356023,56.78700826962732,50.99914032798165,57.93300104354292,51.45324040478282,54.319537475986294,False,4.393793432671188,-10.054884331189498,-0.4316675761826545,-12.452052422187869,4.182105510466478,-3.3553850342466447,119,105,14,1,2024-25
0022400480,2025-01-04,IND,245.4,58.23853840965801,56.46983056809164,54.93367802365284,42.56756693856617,50.66099418964112,46.3912557728878,True,PHX,222.50416666666663,59.219561667838306,51.72613730237365,52.67591669750419,43.52918597675751,46.571994728886,63.076513173910605,False,-0.9810232581802936,4.743693265717987,2.257761326148646,-0.961619038191337,4.088999460755126,-16.685257401022803,126,108,18,1,2024-25
0022400481,2025-01-04,MIA,230.3230952380952,52.92574605016361,56.177325743681855,59.75895566494552,49.021287825202215,51.588372386359666,49.983356609814166,True,UTA,270.0133333333333,55.83800070531863,60.02946925403933,46.12384539869429,27.79148145515164,51.94217753082437,51.16609118068243,False,-2.9122546551550172,-3.8521435103574717,13.635110266251225,21.229806370050575,-0.353805144464701,-1.1827345708682628,100,136,-36,0,2024-25
0022400482,2025-01-04,CHI,252.755,51.439377634808615,56.99576056128871,55.63453344778548,45.3726795654417,50.21109513960751,53.05235570677797,True,NYK,247.57404761904763,62.53258505158579,60.708205468157416,58.65335379348632,51.07249721011965,46.90624813564427,56.03253831705954,False,-11.093207416777176,-3.712444906868704,-3.0188203457008385,-5.69981764467795,3.304847003963239,-2.9801826102815667,139,126,13,1,2024-25
0022400483,2025-01-04,MIL,269.3983333333333,48.060662588711,59.686555244317375,53.09310111511851,47.59605643141347,48.59202744472516,62.69126386577497,True,POR,242.18166666666667,48.99469696114875,42.10784444066045,45.10421433757575,36.162810951501456,46.611972826753735,57.17585077317992,False,-0.9340343724377504,17.578710803656925,7.98888677754276,11.433245479912017,1.980054617971426,5.515413092595054,102,105,-3,0,2024-25
0022400484,2025-01-04,SAS,255.885,56.8857412030066,49.29947331303559,56.43855495526639,52.21251284981422,51.989358995004714,43.15864092593677,True,DEN,232.53,64.00301053885154,53.75518388189827,61.16749153000113,48.03285764387836,50.75856622257614,71.92068550294586,False,-7.117269335844938,-4.455710568862678,-4.728936574734739,4.179655205935859,1.2307927724285719,-28.762044577009085,111,122,-11,0,2024-25
0022400485,2025-01-04,GSW,201.4716666666667,47.558075991653034,46.60003779796408,60.16850481064263,57.1488350662239,50.534080652794216,44.68032560409653,True,MEM,221.56666666666663,60.30757416337059,58.02603698264483,48.09161241969065,63.72586155019376,57.66013008850246,59.526689483977734,False,-12.749498171717555,-11.425999184680755,12.076892390951983,-6.57702648396986,-7.1260494357082464,-14.846363879881203,121,113,8,1,2024-25
0022400486,2025-01-04,LAC,295.89666666666665,48.306207392297125,49.76509864750469,48.4394116305105,58.648920862401106,49.082734376244275,51.77349074564319,True,ATL,248.34666666666664,54.362399850419585,44.36309195498673,52.09227964509266,53.27964166237776,48.538610343068825,54.175756335230325,False,-6.05619245812246,5.402006692517965,-3.652868014582161,5.3692792000233425,0.54412403317545,-2.402265589587138,131,105,26,1,2024-25
0022400487,2025-01-05,OKC,225.6288095238095,53.17694969029089,52.79349332187882,64.7513646463139,76.75054489261522,53.26327509905723,55.77832037659832,True,BOS,252.01,64.60558259496518,61.81035060102331,61.84038977670686,53.73404604025577,53.09593845613717,54.25331600597861,False,-11.428632904674295,-9.016857279144489,2.9109748696070454,23.016498852359454,0.16733664292006267,1.5250043706197118,105,92,13,1,2024-25
0022400488,2025-01-05,CLE,236.15,66.43242312874996,62.47858397859805,62.300932024233965,53.51853968111524,51.49422603865635,36.804430799633,True,CHA,292.00333333333333,43.16457801481143,47.650961745443475,49.912024158515855,42.03576707786532,47.29311203393532,42.789017248661544,False,23.267845113938527,14.827622233154578,12.38890786571811,11.48277260324992,4.201114004721028,-5.984586449028541,115,105,10,1,2024-25
0022400489,2025-01-05,WAS,211.045,48.09123913342608,43.566672294687294,46.184442430617885,31.772021722871003,53.78901489732816,48.61786901687634,True,NOP,250.90666666666667,50.937000707016466,44.23402646352705,53.150226486076015,39.53010371568999,43.8566115892984,40.08076243490276,False,-2.845761573590387,-0.6673541688397577,-6.96578405545813,-7.758081992818987,9.932403308029755,8.537106581973582,98,110,-12,0,2024-25
0022400490,2025-01-05,ORL,209.76666666666665,50.03738372710981,45.06727480093352,50.538634226743575,66.04615240522688,47.095959928144694,61.59130939138726,True,UTA,211.565,55.96943940691334,61.906136288712005,45.48581870096489,24.302470670978273,48.29745673848976,56.22474416845887,False,-5.9320556798035255,-16.838861487778487,5.0528155257786835,41.743681734248604,-1.2014968103450627,5.3665652229283936,92,105,-13,0,2024-25
0022400491,2025-01-05,HOU,251.34666666666664,50.47997567891246,44.46037976345619,44.84932194181959,61.51570164563441,51.81246137802165,48.6190016444751,True,LAL,273.135,59.81372457263955,57.41051520256204,50.04586635152116,40.628250647548285,47.910644539320266,58.98152805999475,False,-9.33374889372709,-12.95013543910585,-5.196544409701573,20.887450998086123,3.901816838701386,-10.362526415519653,119,115,4,1,2024-25
0022400492,2025-01-05,GSW,206.85833333333335,48.24142758545069,57.30541336596064,63.64207875012119,54.28224251541976,46.319708302997135,40.250158320912064,True,SAC,223.595,54.36305056638444,55.44869759542715,54.28364446881314,45.638346679611864,49.81009721386532,47.22359772505348,False,-6.121622980933751,1.8567157705334907,9.358434281308057,8.643895835807896,-3.490388910868184,-6.973439404141416,99,129,-30,0,2024-25
0022400493,2025-01-06,DET,224.72666666666663,53.66083908765241,52.76264640828221,51.74542605822322,41.5931709131756,52.74267854132033,49.06800112729538,True,POR,242.75833333333333,49.29892700627278,44.76020319366557,46.16783898910752,35.292775961693195,47.82215880048325,57.72163399814631,False,4.361912081379636,8.00244321461664,5.577587069115694,6.300394951482403,4.920519740837079,-8.653632870850927,118,115,3,1,2024-25
0022400494,2025-01-06,PHI,214.63833333333332,49.729767386960745,44.903982199286574,50.03865780759552,51.78016754117933,48.671845069836024,52.65603146378015,True,PHX,264.16333333333336,58.692016470769325,56.00445590128222,57.98207327694253,39.57237384512512,43.92079059896295,60.190840893891405,False,-8.96224908380858,-11.100473701995647,-7.943415469347009,12.20779369605421,4.751054470873072,-7.5348094301112525,99,109,-10,0,2024-25
0022400495,2025-01-06,BKN,216.33666666666667,41.803896184704975,44.46360042279661,42.083180059955765,41.23735033761581,51.46363217798066,39.75246452288871,True,IND,247.04666666666668,58.56410697777498,60.5601543630699,56.779152753742174,40.69622957403175,51.63429052563453,46.35997314947244,False,-16.76021079307001,-16.09655394027329,-14.695972693786409,0.5411207635840611,-0.17065834765387677,-6.60750862658373,99,113,-14,0,2024-25
0022400496,2025-01-06,NYK,248.76125,62.090221949015344,61.15381930029999,58.11206302740375,47.63635953986037,47.86979681226243,56.35509030579856,True,ORL,216.92166666666668,43.82574481532322,44.09786419142332,53.569086415035635,68.77429715063359,47.56895722304885,61.451955775126194,False,18.264477133692125,17.055955108876674,4.542976612368115,-21.137937610773214,0.3008395892135809,-5.096865469327632,94,103,-9,0,2024-25
0022400497,2025-01-06,TOR,287.44166666666666,48.04351370479347,41.1805560782766,56.88419679104305,36.77753022963994,51.00937755241968,54.28362276403908,True,MIL,246.23,47.982902286271425,59.94011881110166,52.38297459751255,47.7678283022751,49.111047622050506,64.22519595500141,False,0.060611418522043436,-18.75956273282506,4.501222193530502,-10.990298072635156,1.8983299303691723,-9.94157319096233,104,128,-24,0,2024-25
0022400498,2025-01-06,CHI,253.02333333333337,51.98453024335311,60.39119844539234,58.10257540391823,43.373997961863054,50.04061974237962,53.167595215197544,True,SAS,249.81,56.27226273676628,51.08430459116213,57.9680585365257,50.326130559647275,52.68901763371104,42.60416182965721,False,-4.287732493413166,9.30689385423021,0.13451686739252722,-6.952132597784221,-2.6483978913314203,10.563433385540336,114,110,4,1,2024-25
0022400499,2025-01-06,MEM,196.75666666666663,60.802071631984,59.73914211283918,46.75240057713775,60.211292136281195,57.566290910710315,53.65116387415929,True,DAL,221.09833333333333,52.55994180091953,51.005196727417065,47.238249294027526,54.05264625845213,53.41545483370756,64.2126746017986,False,8.242129831064467,8.733945385422118,-0.4858487168897767,6.158645877829066,4.150836077002758,-10.561510727639309,119,104,15,1,2024-25
0022400500,2025-01-06,MIN,238.40166666666667,50.458598922217135,58.80165180416475,51.320191192794546,56.3124930366517,51.382702171166464,53.847015191448605,True,LAC,283.81166666666667,48.23060457665433,52.34479898981959,47.67060407578606,58.91184673856266,49.429194728314094,52.36206521930623,False,2.2279943455628057,6.456852814345162,3.649587117008487,-2.5993537019109567,1.95350744285237,1.484949972142374,108,106,2,1,2024-25
0022400501,2025-01-06,SAC,230.92,53.38315721738184,56.73800054786087,56.42104507876389,48.80313211777119,52.49967597353507,46.64384418846353,True,MIA,234.36333333333337,53.33120115203945,57.33145833701585,60.082857033667615,46.62992349683882,51.119190675663,50.729030422847714,False,0.051956065342395163,-0.5934577891549822,-3.661811954903726,2.173208620932371,1.3804852978720703,-4.085186234384182,123,118,5,1,2024-25
0022400502,2025-01-07,CHA,287.29333333333335,41.93280431983874,49.08781964999112,51.99866874937103,44.25048688549625,49.668977333686286,42.98001403907737,True,PHX,260.93833333333333,58.96716580853669,55.814927236719214,58.379435691597365,41.986160496477815,43.241127485153584,60.178531964768176,False,-17.034361488697954,-6.727107586728096,-6.380766942226337,2.2643263890184357,6.427849848532702,-17.19851792569081,115,104,11,1,2024-25
0022400503,2025-01-07,WAS,219.93666666666667,45.218080090925184,43.19166170031578,47.380598504904675,34.39296580131118,55.20539305415416,49.10809323896273,True,HOU,245.5296296296296,50.09399376025075,45.39503268072141,47.31662485289104,62.98950574674963,54.90325189587077,48.991811277208754,False,-4.875913669325563,-2.20337098040563,0.0639736520136367,-28.59653994543845,0.3021411582833906,0.11628196175397676,112,135,-23,0,2024-25
0022400504,2025-01-07,DAL,204.915,49.22744580297954,52.64261264197133,49.9451144287683,56.40352149465071,50.897341682891536,64.91479719233179,True,LAL,267.6,58.89220454603058,59.04329536986671,53.40353834736178,41.10350261514865,49.619955504894875,59.19156950672645,False,-9.664758743051038,-6.400682727895379,-3.458423918593482,15.300018879502062,1.2773861779966609,5.7232276856053375,118,97,21,1,2024-25
0022400505,2025-01-07,NOP,241.23416666666668,47.09520975913358,39.43005198858058,55.68284113539983,42.185362982207856,52.297226828541675,41.28635661753275,True,MIN,240.24666666666667,50.22253425197706,58.44265658875417,50.701491595684416,56.802545467313784,52.76293836269768,53.910572467186505,False,-3.127324492843478,-19.01260460017359,4.981349539715417,-14.617182485105928,-0.4657115341560072,-12.624215849653751,97,104,-7,0,2024-25
0022400506,2025-01-07,UTA,210.34,52.32135069274373,58.11893602208378,47.591944766303065,27.2043312335141,49.08546754753189,55.42801971411366,True,ATL,229.265,51.94399386099105,47.95472614386926,51.283535163197115,50.287495124996845,44.6951788406811,54.82701967882871,False,0.3773568317526781,10.164209878214521,-3.6915903968940498,-23.083163891482744,4.390288706850789,0.6010000352849474,121,124,-3,0,2024-25
0022400507,2025-01-07,DEN,203.91666666666663,59.22924258322263,51.800209853659105,58.73685689041845,48.715321463061606,42.780894402677546,71.31357580711075,True,BOS,252.59666666666664,62.723375897458794,61.911943707985664,63.264361173137495,56.808535088176505,55.44085395778566,54.35486084535293,False,-3.4941333142361657,-10.111733854326559,-4.527504282719043,-8.093213625114899,-12.659959555108117,16.95871496175782,106,118,-12,0,2024-25
